product_name,product_category_tree,retail_price,discounted_price,brand,discounted_percent
Madhyam Art Brass Brass Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1655.0,398.0,Madhyam Art,75.95166163141994
Kasturi Women's Checkered Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Kasturi Shirts""]",1699.0,499.0,Slim,70.62978222483814
Paul Chains Alloy 9K Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1200.0,299.0,Paul Chains,75.08333333333333
Mrigya Alloy Bangle,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1378.0,399.0,Mrigya,71.04499274310595
C M Clothing Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> C M Clothing Shirts""]",899.0,299.0,Realx Fit,66.74082313681868
Jazzy Ben Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Jazzy Ben Shirts""]",995.0,425.0,Slim,57.286432160804026
Kiosha Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Kiosha Shirts""]",1399.0,297.0,Slim,78.77055039313795
Viva Fashions Alloy Cubic Zirconia Rhodium Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",750.0,750.0,Viva Fashions,0.0
Bedazzle Women's Checkered Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Bedazzle Shirts""]",1200.0,399.0,Slim,66.75
Jazzy Ben Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Jazzy Ben Shirts""]",995.0,465.0,Regular,53.266331658291456
ORANGE PLUM Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> ORANGE PLUM Shirts""]",1499.0,299.0,Plus,80.0533689126084
Orange Plum Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Orange Plum Shirts""]",1499.0,499.0,Regular,66.711140760507
Liba Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Liba Shirts""]",699.0,399.0,Regular,42.91845493562232
Cottinfab Women's Checkered Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Cottinfab Shirts""]",899.0,299.0,Regular Fit,66.74082313681868
Bedazzle Women's Animal Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Bedazzle Shirts""]",1200.0,499.0,Regular,58.416666666666664
Beingwomen Alloy Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",850.0,168.0,Beingwomen,80.23529411764706
Ethnic Jewels Alloy Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",2089.0,417.0,Ethnic Jewels,80.03829583532792
Kuhuk Plastic Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1600.0,330.0,Kuhuk,79.375
Folklore Women's Printed Festive Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Folklore Shirts""]",799.0,399.0,Slim Fit,50.06257822277848
Silly People Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Silly People Shirts""]",899.0,449.0,Regular Fit,50.055617352614014
Cool Quotient Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Cool Quotient Shirts""]",799.0,240.0,Regular,69.96245306633291
From the Ramp Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> From the Ramp Shirts""]",1199.0,499.0,Regular,58.381984987489574
Praniti Wood Bangle,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",500.0,500.0,Praniti,0.0
Sukkhi Brass Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1763.0,449.0,Sukkhi,74.53204764605785
Cherymoya Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Cherymoya Shirts""]",799.0,479.0,Regular,40.05006257822278
Miss Rich Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Miss Rich Shirts""]",699.0,349.0,Slim,50.07153075822603
Avenster Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Avenster Shirts""]",899.0,497.0,Slim,44.71635150166852
Sukkhi Brass Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1763.0,449.0,Sukkhi,74.53204764605785
People Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> People Shirts""]",999.0,499.0,Regular Fit,50.050050050050054
Being Fab Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Being Fab Shirts""]",1099.0,304.0,Regular Fit,72.33848953594176
Entease Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Entease Shirts""]",999.0,499.0,regular,50.050050050050054
HKJ Metal Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",999.0,269.0,HKJ,73.07307307307308
Bombay High Women's Striped Formal Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Bombay High Shirts""]",799.0,399.0,Slim,50.06257822277848
Identiti Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Identiti Shirts""]",899.0,449.0,Regular Fit,50.055617352614014
Viva Fashions Alloy Cubic Zirconia Rhodium Bangle,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",900.0,900.0,Viva Fashions,0.0
Kalaai Lac Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",625.0,625.0,Kalaai,0.0
Mrigya Alloy Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1378.0,399.0,Mrigya,71.04499274310595
Aayat Brass Zircon Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1299.0,349.0,Aayat,73.13317936874519
Aayat Brass Zircon Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1299.0,349.0,Aayat,73.13317936874519
Mrigya Alloy Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1378.0,399.0,Mrigya,71.04499274310595
"Vaishali Bindi and Bangles Brass, Copper Bangle Set","[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",649.0,249.0,Vaishali Bindi and Bangles,61.63328197226502
Blenni Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Blenni Shirts""]",1299.0,499.0,Slim,61.585835257890686
Dinero Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Dinero Shirts""]",1199.0,439.0,Casual,63.38615512927439
X Gold India Brass Bangle,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",917.0,350.0,X Gold India,61.832061068702295
Sharani Yellow Gold Yellow Gold 22 Bangle,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1000.0,199.0,Sharani,80.10000000000001
Kaaryah Women's Striped Formal Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Kaaryah Shirts""]",2499.0,499.0,Slim,80.03201280512204
"Vaishali Bindi and Bangles Brass, Copper Bangle Set","[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",999.0,399.0,Vaishali Bindi and Bangles,60.06006006006006
Vedika Jewellery Alloy Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1299.0,349.0,Vedika Jewellery,73.13317936874519
Miss Rich Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Miss Rich Shirts""]",799.0,399.0,Regular,50.06257822277848
Leafe Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Leafe Shirts""]",1299.0,499.0,Slim,61.585835257890686
Wisstler Women's Floral Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Wisstler Shirts""]",799.0,449.0,Regular,43.80475594493116
Harpa Women's Solid Party Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Harpa Shirts""]",1199.0,479.0,Regular,60.05004170141785
Kuhuk Plastic Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",2000.0,440.0,Kuhuk,78.0
Oxolloxo Women's Solid Party Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Oxolloxo Shirts""]",1295.0,388.0,Regular,70.03861003861005
"Vaishali Bindi and Bangles Brass, Copper Bangle Set","[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",999.0,399.0,Vaishali Bindi and Bangles,60.06006006006006
Prisha Alloy Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",2100.0,420.0,Prisha,80.0
Kiosha Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Kiosha Shirts""]",1199.0,297.0,Slim,75.22935779816514
"Camy Alloy, Metal 18K Yellow Gold Bangle Set","[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1499.0,399.0,Camy,73.3822548365577
Meira Women's Striped Party Reversible Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Meira Shirts""]",999.0,499.0,Regular,50.050050050050054
Aayat Brass Zircon Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1299.0,349.0,Aayat,73.13317936874519
Anasazi Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Anasazi Shirts""]",449.0,202.0,Regular,55.01113585746103
NGT Women's Solid Formal Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> NGT Shirts""]",1099.0,498.0,Regular Fit,54.68607825295724
Lamora Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Lamora Shirts""]",699.0,347.0,Regular Fit,50.35765379113018
Goodwill Impex Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Goodwill Impex Shirts""]",1200.0,499.0,Regular,58.416666666666664
Sukkhi Copper Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1630.0,429.0,Sukkhi,73.68098159509202
Gmi Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Gmi Shirts""]",999.0,499.0,Slim,50.050050050050054
Vedika Jewellery Alloy Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1299.0,399.0,Vedika Jewellery,69.28406466512702
Praniti Resin Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",500.0,500.0,Praniti,0.0
Tradeyard Impex Alloy Bangle,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",799.0,250.0,Tradeyard Impex,68.71088861076345
Ishin Women's Solid Party Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Ishin Shirts""]",799.0,449.0,Slim,43.80475594493116
Tokyo Talkies Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Tokyo Talkies Shirts""]",649.0,324.0,Regular,50.077041602465336
"Vaishali Bindi and Bangles Brass, Copper Bangle Set","[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",649.0,249.0,Vaishali Bindi and Bangles,61.63328197226502
Sukkhi Brass Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1797.0,449.0,Sukkhi,75.01391207568169
Blenni Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Blenni Shirts""]",1299.0,499.0,Slim,61.585835257890686
Viva Fashions Alloy Rhodium Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",680.0,680.0,Viva Fashions,0.0
Orange Plum Women's Floral Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Orange Plum Shirts""]",999.0,499.0,Regular,50.050050050050054
Bombay High Women's Polka Print Formal Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Bombay High Shirts""]",999.0,499.0,Slim,50.050050050050054
"Vaishali Bindi and Bangles Brass, Copper Bangle Set","[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",649.0,249.0,Vaishali Bindi and Bangles,61.63328197226502
Miss Rich Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Miss Rich Shirts""]",799.0,399.0,Regular,50.06257822277848
From the Ramp Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> From the Ramp Shirts""]",1399.0,499.0,Regular,64.33166547533953
Viva Fashions Alloy Pearl Rhodium Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",750.0,750.0,Viva Fashions,0.0
Sukkhi Copper Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1585.0,429.0,Sukkhi,72.93375394321767
Dinero Women's Solid Casual Reversible Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Dinero Shirts""]",999.0,499.0,Slim,50.050050050050054
My Addiction Women's Geometric Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> My Addiction Shirts""]",799.0,399.0,Regular,50.06257822277848
JANKI JEWELLERS Alloy Pearl Rhodium Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1499.0,399.0,JANKI JEWELLERS,73.3822548365577
Anasazi Women's Floral Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Anasazi Shirts""]",549.0,247.0,Regular,55.009107468123865
Kcrimson Women's Checkered Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Kcrimson Shirts""]",700.0,348.0,Slim,50.28571428571429
Being Fab Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Being Fab Shirts""]",1099.0,349.0,Regular,68.24385805277525
Ruhaan's Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Ruhaan's Shirts""]",999.0,899.0,Regular Fit,10.01001001001001
Eva De Moda Women's Graphic Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Eva De Moda Shirts""]",649.0,349.0,Regular,46.22496147919877
Kalaai Lac Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",675.0,675.0,Kalaai,0.0
Antilia Femme Women's Solid Casual Reversible Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Antilia Femme Shirts""]",1099.0,445.0,Regular,59.50864422202001
People Women's Checkered Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> People Shirts""]",899.0,629.0,Regular,30.03337041156841
People Women's Checkered Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> People Shirts""]",899.0,449.0,Regular Fit,50.055617352614014
Entease Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Entease Shirts""]",1099.0,499.0,Regular Fit,54.5950864422202
Ethnic Jewels Alloy Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",996.0,199.0,Ethnic Jewels,80.02008032128514
Kasturi Women's Checkered Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Kasturi Shirts""]",1699.0,499.0,Slim,70.62978222483814
Kaaryah Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Kaaryah Shirts""]",1930.0,482.0,Slim,75.02590673575129
Vama Women's Polka Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Vama Shirts""]",599.0,350.0,Slim,41.56928213689483
Blenni Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Blenni Shirts""]",1299.0,499.0,Slim,61.585835257890686
VK Jewels Alloy Cubic Zirconia Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1933.0,559.0,VK Jewels,71.0812209001552
GoodwillImpex Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> GoodwillImpex Shirts""]",800.0,399.0,Regular,50.125
Mask Lifestyle Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Mask Lifestyle Shirts""]",999.0,475.0,Slim,52.45245245245245
Nirosha Alloy Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",799.0,149.0,Nirosha,81.35168961201502
Fabpoppy Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Fabpoppy Shirts""]",725.0,375.0,Regular,48.275862068965516
People Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> People Shirts""]",699.0,349.0,Regular Fit,50.07153075822603
Blenni Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Blenni Shirts""]",1299.0,499.0,Slim,61.585835257890686
Viva Fashions Alloy Cubic Zirconia Rhodium Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",900.0,900.0,Viva Fashions,0.0
VK Jewels Alloy Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1563.0,448.0,VK Jewels,71.33717210492642
Shining Diva Alloy Bracelet Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",2495.0,499.0,Shining Diva,80.0
Lee Cooper Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Lee Cooper Shirts""]",899.0,404.0,Slim Fit,55.06117908787542
Kalaai Lac Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",725.0,725.0,Kalaai,0.0
Awari Metal Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",799.0,228.0,Awari,71.46433041301627
Vaishali Bindi and Bangles Alloy Bangle,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",799.0,279.0,Vaishali Bindi and Bangles,65.081351689612
Pankhuri For Women Women's Floral Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Pankhuri For Women Shirts""]",999.0,495.0,Slim,50.45045045045045
BPT Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> BPT Shirts""]",1049.0,399.0,Slim,61.96377502383223
Clo Clu Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Clo Clu Shirts""]",1199.0,499.0,Slim,58.381984987489574
Amore Abstract Cushions Cover,"[""Home Furnishing >> Cushions, Pillows & Covers >> Cushion Covers""]",349.0,149.0,Amore,57.306590257879655
"Vaishali Bindi and Bangles Brass, Copper Bangle Set","[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1380.0,499.0,Vaishali Bindi and Bangles,63.84057971014493
Anasazi Women's Floral Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Anasazi Shirts""]",599.0,300.0,Regular,49.91652754590985
Ishin Women's Solid Party Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Ishin Shirts""]",899.0,499.0,Slim,44.493882091212456
Amore Abstract Cushions Cover,"[""Home Furnishing >> Cushions, Pillows & Covers >> Cushion Covers""]",349.0,149.0,Amore,57.306590257879655
VK Jewels Alloy Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1270.0,361.0,VK Jewels,71.5748031496063
Teemoods Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Teemoods Shirts""]",999.0,499.0,Regular Fit,50.050050050050054
Oxolloxo Women's Solid Party Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Oxolloxo Shirts""]",1295.0,388.0,Regular,70.03861003861005
"Vaishali Bindi and Bangles Brass, Copper Bangle Set","[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",649.0,249.0,Vaishali Bindi and Bangles,61.63328197226502
DeDe'S Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> DeDe'S Shirts""]",1399.0,387.0,Regular,72.337383845604
Kaaryah Women's Striped Formal Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Kaaryah Shirts""]",1911.0,382.0,Regular,80.01046572475144
Miss Rich Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Miss Rich Shirts""]",799.0,399.0,Regular,50.06257822277848
Sukkhi Copper Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1774.0,469.0,Sukkhi,73.56257046223224
Faireno Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Faireno Shirts""]",950.0,450.0,Slim,52.63157894736842
Orange Plum Women's Floral Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Orange Plum Shirts""]",1499.0,449.0,Regular,70.04669779853235
Amore Abstract Cushions Cover,"[""Home Furnishing >> Cushions, Pillows & Covers >> Cushion Covers""]",349.0,149.0,Amore,57.306590257879655
"Vaishali Bindi and Bangles Brass, Copper Bangle Set","[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",900.0,299.0,Vaishali Bindi and Bangles,66.77777777777779
Kiosha Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Kiosha Shirts""]",999.0,297.0,Slim,70.27027027027027
Praniti Wood Bangle,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",500.0,500.0,Praniti,0.0
Sukkhi Copper Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1630.0,429.0,Sukkhi,73.68098159509202
Folklore Women's Printed Festive Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Folklore Shirts""]",949.0,474.0,Slim Fit,50.05268703898841
Aimeon Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Aimeon Shirts""]",1040.0,350.0,Regular,66.34615384615384
Miss Rich Women's Graphic Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Miss Rich Shirts""]",899.0,449.0,Regular,50.055617352614014
Anasazi Women's Animal Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Anasazi Shirts""]",559.0,252.0,Regular,54.91949910554562
Jazzy Ben Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Jazzy Ben Shirts""]",995.0,465.0,Regular,53.266331658291456
Classique Designer Jewellery Alloy Pearl Rhodium Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1499.0,399.0,Classique Designer Jewellery,73.3822548365577
Femella Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Femella Shirts""]",950.0,475.0,Slim,50.0
Urthn Alloy Brass Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",999.0,345.0,Urthn,65.46546546546547
Sukkhi Copper Yellow Gold Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",1597.0,419.0,Sukkhi,73.76330619912336
Gmi Women's Self Design Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Gmi Shirts""]",799.0,499.0,Regular,37.546933667083856
"Vaishali Bindi and Bangles Brass, Copper Bangle Set","[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]",649.0,249.0,Vaishali Bindi and Bangles,61.63328197226502
Duvi Women's Floral Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Duvi Shirts""]",799.0,399.0,Slim,50.06257822277848
Kiosha Women's Solid Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Kiosha Shirts""]",1299.0,297.0,Slim,77.13625866050808
People Women's Checkered Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> People Shirts""]",899.0,449.0,Regular Fit,50.055617352614014
Mask Lifestyle Women's Printed Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Mask Lifestyle Shirts""]",999.0,475.0,Slim,52.45245245245245
Lee Cooper Women's Floral Print Casual Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Lee Cooper Shirts""]",799.0,359.0,Regular Fit,55.06883604505632
